satnum,satname,vmag,delta,flux,JD0,JD1,camid,type,version,annulus,launch,sun_alt,sun_az,inc,alt,az,range,ra,dec,height,phase_angle,vmag_norm_550,vmag_norm_1000
48402U,STARLINK-2560,5.872381633929036,0.04882737390784563,26313.40235219438,2459876.838241244,2459876.838315121,LSE,visorsat,1.0,9281,2021-05-04,-22.97835504995484,119.45679492248546,53.05490000000001,53.20811967767494,126.35792182381276,678.4486037630998,8.407921755209335,-44.446043164009836,557.6045809835501,76.42531796057189,5.416610316244826,6.714796868773607
48402U,STARLINK-2560,6.18270229990353,0.08184333834743679,21038.70732717353,2459876.838388999,2459876.838462864,LSE,visorsat,1.0,6761,2021-05-04,-22.937905515499644,119.42117777292813,53.05490000000001,51.679106724954494,113.9182378192954,690.5506633023712,8.589623341358424,-36.990318214471166,557.3711559891524,74.77753450286899,5.688538013572673,6.986724566101454
48402U,STARLINK-2560,6.064837814246392,0.08897250638621816,23538.79337221377,2459876.838462864,2459876.838536742,LSE,visorsat,1.0,7349,2021-05-04,-22.917678819811602,119.40338327796793,53.05490000000001,50.47528405966897,108.28599696026318,700.7658177350513,8.666659888733868,-33.36930638731382,557.2544404069301,74.05417519079133,5.538786714375697,6.836973266904478
48402U,STARLINK-2560,5.518385144422968,0.06844582090146237,39782.94584211622,2459876.838684496,2459876.838758373,LSE,visorsat,1.0,14153,2021-05-04,-22.85696746968348,119.3500352820827,53.05490000000001,45.76772882269114,94.2697183260639,746.6177984662637,8.859059712661178,-23.21255741626626,556.9043540545276,72.3156267685757,4.854706898047033,6.152893450575814
52270U,STARLINK-3804,6.589995855673521,,17643.925314138156,2459876.827529837,2459876.827603715,LSE,standard,1.5,5543,2022-04-21,-25.87115037083429,122.1212067095459,53.217800000000004,25.324269856180628,111.08100789406993,1110.5123902051048,10.357358539364318,-29.404630999036904,550.4605702108572,52.30004451872804,5.064192261042456,6.362378813571237
52270U,STARLINK-3804,,,19748.34498374352,2459876.827603715,2459876.827677592,LSE,standard,1.5,5501,2022-04-21,-25.85147861884269,122.10224994811618,53.217800000000004,24.211646687395227,112.4042241601116,1144.0921555709172,10.471877855685921,-30.13021576043341,550.5773454006355,50.94038026672899,,
52270U,STARLINK-3804,5.477052909389499,0.38218414193460265,34923.955641781984,2459876.827677592,2459876.827751464,LSE,standard,1.5,8105,2022-04-21,-25.83180304012229,122.08330180518307,53.217800000000004,23.139776985266405,113.6288935775193,1178.3965781160862,10.582317671708266,-30.788092761661495,550.6940151822843,49.65739691366321,3.822408993303338,5.120595545832119
47773U,STARLINK-2196,4.6336094542958755,0.049318160904473475,91468.88282542056,2459876.518967096,2459876.519040966,LSE,visorsat,1.0,20999,2021-03-04,-19.189690352152947,243.86475266816336,53.0561,71.4969216727533,101.46381346304217,581.3801229279362,23.300897403329973,-31.354408145816407,556.1496634366437,123.30833960525493,4.513122004793557,5.811308557322337
47773U,STARLINK-2196,4.568367754313318,0.04576093902640935,97982.11659080807,2459876.519040966,2459876.519114838,LSE,visorsat,1.0,19823,2021-03-04,-19.210503683209563,243.8481730268015,53.0561,68.9445545152199,90.56020802379194,589.802003160966,23.47127796573009,-27.457245384569458,556.0282541530746,127.59701356160464,4.416649985660909,5.71483653818969
47773U,STARLINK-2196,5.376037742877953,0.09596356605135234,46846.641054980886,2459876.519114838,2459876.519188715,LSE,visorsat,1.0,9869,2021-03-04,-19.231314706120674,243.83158659714823,53.0561,65.94978606861912,82.37031054176543,601.4169929204226,23.625576163027,-23.64645375511082,555.906954924961,131.7280546706022,5.181972716128352,6.4801592686571325
47773U,STARLINK-2196,5.2972863128479855,0.08665425804651337,49313.66654485968,2459876.519188715,2459876.519262592,LSE,visorsat,1.0,9239,2021-03-04,-19.252124204690347,243.81499274505623,53.0561,62.750998961673815,76.22309800650508,616.0451637104273,23.765831225387224,-19.963495727209196,555.7857786638815,135.6657326194407,5.051036997944997,6.349223550473777
47773U,STARLINK-2196,5.622549391733488,0.08667779187705678,37408.8807371004,2459876.519262592,2459876.519336463,LSE,visorsat,1.0,8651,2021-03-04,-19.272930601762145,243.79839271919266,53.0561,59.503272623123934,71.53715403789828,633.4766507290742,23.893806211950025,-16.439553766441747,555.6647519830142,139.38299741707556,5.315709779779865,6.613896332308645
47773U,STARLINK-2196,5.577468270515979,0.08461138003304601,38824.083614979245,2459876.519336463,2459876.519410341,LSE,visorsat,1.0,8735,2021-03-04,-19.293732452218105,243.78178766542092,53.0561,56.30313318452825,67.89058896339607,653.4851131374245,0.011030017299777872,-13.095456891282096,555.5439006376134,142.8617240804896,5.203103225549836,6.5012897780786165
44924U,STARLINK-1111,4.897940827387698,0.038363807907959936,67880.5125830608,2459876.847696726,2459876.847770595,LSE,standard,1.0,18563,2020-01-07,-20.36239529730433,117.23506577341686,53.0534,46.28807567556037,135.74081022598347,742.4791443931971,9.206814942693123,-51.63237322423198,558.0824008521743,68.72788120650051,4.246332978866596,5.544519531395377
44924U,STARLINK-1111,4.775708280397605,0.0423326194998304,73890.82213454983,2459876.847770595,2459876.847844473,LSE,standard,1.0,18521,2020-01-07,-20.34174822012525,117.21815242024127,53.0534,46.21307547394319,130.5548406326808,743.1413565110233,9.269376824897703,-48.094473459454385,557.9671189134322,67.64629396938582,4.12216457350962,5.420351126038401
44924U,STARLINK-1111,4.821658593536052,0.05327268642665387,74406.03436580117,2459876.847844473,2459876.84791835,LSE,standard,1.0,17429,2020-01-07,-20.321095410915884,117.20124354386294,53.0534,45.89319928029055,125.43257837257867,746.44971082322,9.325135457772083,-44.569912227039374,557.851731608132,66.63825483254534,4.1584692703715875,5.456655822900368
44924U,STARLINK-1111,4.769685484743761,0.06668433747048592,79368.01199765503,2459876.84791835,2459876.847992227,LSE,standard,1.0,16757,2020-01-07,-20.300439866260113,117.18434159061444,53.0534,45.34183864924892,120.45162155049209,752.3693772729991,9.375389190065793,-41.08373297977736,557.7362731087105,65.7137876426979,4.089343378684553,5.387529931213335
44924U,STARLINK-1111,4.752498895702299,0.060802244470893156,77361.84624349923,2459876.847992227,2459876.848066105,LSE,standard,1.0,15875,2020-01-07,-20.2797810684473,117.16744612819264,53.0534,44.581081786234485,115.67628085288734,760.8395164424209,9.421136510976673,-37.65845009913386,557.6207579491285,64.87980815309237,4.047847038779054,5.346033591307835
44924U,STARLINK-1111,4.797213731187561,0.06303972606985642,68981.88850828617,2459876.848066105,2459876.848139982,LSE,standard,1.0,14993,2020-01-07,-20.259118890183853,117.15055704425733,53.0534,43.63917930696029,111.15469843672459,771.776180743151,9.463150746852774,-34.31399898757624,557.5052028242851,64.14012884283642,4.061570324399763,5.359756876928544
44924U,STARLINK-1111,5.715585710019386,0.13596205419240415,28977.128958092086,2459876.848139982,2459876.848213848,LSE,standard,1.0,7685,2020-01-07,-20.238453855418882,117.13367475858944,53.0534,42.54772139529179,106.91787181738422,785.0758113210649,9.502039280507324,-31.067263574649502,557.3896280494367,63.49552881429085,4.942841174091292,6.241027726620073
44924U,STARLINK-1111,5.746519057847776,0.09806780062068117,30701.085560395586,2459876.848213848,2459876.848287725,LSE,standard,1.0,7601,2020-01-07,-20.217788833553996,117.11680160463101,53.0534,41.339107974475375,102.98126235342116,800.6179379257707,9.538282553590868,-27.93204600527746,557.2740670277426,62.944084181510156,4.931205923869849,6.229392476398631
44924U,STARLINK-1111,5.468015111781659,0.09207096287534777,40086.38608820804,2459876.848287725,2459876.848361596,LSE,standard,1.0,10373,2020-01-07,-20.19711770468143,117.09993257686202,53.0534,40.04374478138619,99.34550331482984,818.2788055178582,9.572282830021084,-24.91734435543886,557.1585028638169,62.48135902230407,4.60532204659521,5.90350859912399
44924U,STARLINK-1111,5.873723327134137,0.13371924956556372,26023.581355969494,2459876.848361596,2459876.848435474,LSE,standard,1.0,7097,2020-01-07,-20.17644503179859,117.08307139148374,53.0534,38.68978060977783,96.0034105929691,837.9204160946186,9.604351707717477,-22.030481456140954,557.0429783654794,62.101467726803165,4.95952291350801,6.257709466036792
44924U,STARLINK-1111,6.014894309001798,0.07438821826962723,28783.858649506506,2459876.848435474,2459876.848509351,LSE,standard,1.0,8105,2020-01-07,-20.155767299325014,117.06621517289183,53.0534,37.30117642390707,92.9397716435718,859.409647380967,9.634757669672787,-19.274645279388817,556.9274911503828,61.7971930924796,5.045706633536236,6.343893186065016
44924U,STARLINK-1111,5.396670145192834,0.11024379394897343,44325.61115180233,2459876.848509351,2459876.848583229,LSE,standard,1.0,11801,2020-01-07,-20.13508685591894,117.04936582826677,53.0534,35.898320932406804,90.13636677889666,882.6087694629562,9.663715715253161,-16.651269842953223,556.8120715677538,61.560790657524095,4.369642401590109,5.667828954118891
44924U,STARLINK-1111,6.253953747878173,0.11557114158188922,23349.158037339643,2459876.848583229,2459876.848657106,LSE,standard,1.0,6509,2020-01-07,-20.11440292244417,117.0325227143586,53.0534,34.497532381742744,87.57260534177938,907.386709409328,9.691410132644577,-14.159232928015166,556.6967324529649,61.38427473265071,5.1668051262562775,6.464991678785059
44924U,STARLINK-1111,6.393517778491125,0.12712276378092116,19730.450941180243,2459876.848657106,2459876.848730978,LSE,standard,1.0,6215,2020-01-07,-20.093716153731496,117.01568635605506,53.0534,33.11168362599861,85.22766564205644,933.6161949529289,9.71799467128636,-11.795900055804912,556.5814945974239,61.25983259918109,5.244489343050362,6.542675895579142
44924U,STARLINK-1111,5.6853527849508545,0.1045097266221754,31562.49063727182,2459876.848730978,2459876.848804855,LSE,standard,1.0,10331,2020-01-07,-20.073027726677015,116.9988577016525,53.0534,31.750575994213484,83.0812970657844,961.1758074237607,9.743599373440656,-9.557392941379685,556.466381631886,61.1800536970156,4.473152076541102,5.771338629069883
44924U,STARLINK-1111,6.496147453920781,0.22268573575441325,16089.788414129074,2459876.848804855,2459876.848878732,LSE,standard,1.0,5711,2020-01-07,-20.05233490563948,116.98203451737865,53.0534,30.42112885620357,81.113985573462,989.9569569279355,9.768340052245835,-7.438496325418515,556.35139537288,61.13808301284381,5.219879341409641,6.518065893938421
44924U,STARLINK-1111,6.581860365615812,0.2289968870225236,12278.99078073588,2459876.848878732,2459876.848952598,LSE,standard,1.0,4577,2020-01-07,-20.031638867161256,116.965217752283,53.0534,29.128360386019253,79.30807399005704,1019.8538312231914,9.792311944179446,-5.433811208021475,556.2365593600418,61.12773849910883,5.24098415448371,6.539170707012492
48580U,STARLINK-2234,5.621426659059004,0.09242086220344307,37064.2150044403,2459876.829007361,2459876.829081244,LSE,visorsat,1.0,11087,2021-05-15,-25.476955687970776,121.74366535099118,53.0525,30.463141502454885,120.94215702944064,992.4546199584252,10.212560954992792,-39.266886210501255,558.4971730330014,55.9500232761371,4.339686817778738,5.637873370307519
48580U,STARLINK-2234,6.534642321180243,,18638.881379050566,2459876.829228774,2459876.829302644,LSE,visorsat,1.0,5585,2021-05-15,-25.417745371343308,121.68737482126069,53.0525,26.218383095380556,123.65632756320288,1099.8418282967727,10.629178073415522,-40.40089227300767,558.8381213010392,51.675495418113556,5.029804606665578,6.327991159194359
48580U,STARLINK-2234,7.318041275508431,0.03909040470569554,9640.520002343437,2459876.829302644,2459876.829376522,LSE,visorsat,1.0,4451,2021-05-15,-25.397983148169633,121.66861114891393,53.0525,24.947659389129733,124.40504511584487,1136.88420961853,10.755144756417613,-40.65776059968298,558.9514902760044,50.419439732651156,5.7412735503082875,7.039460102837069
51787U,STARLINK-3619,6.252053530085496,0.21596684473897684,21734.819233646493,2459876.832996221,2459876.833070098,LSE,standard,1.5,6803,2022-02-25,-24.404847133111215,120.74074316191034,53.2161,22.17031361402647,122.90731451455841,1210.6982865279642,11.031117476796371,-38.441007391250864,550.5942847931423,46.62732930693005,4.538687338727158,5.836873891255938
51801U,STARLINK-3592,5.4937745404813185,0.07347884756486456,38536.21534969913,2459876.848139982,2459876.848213848,LSE,standard,1.5,13397,2022-02-25,-20.238453855418882,117.13367475858944,53.2164,35.88947727098368,125.45694395347257,872.8931298529496,10.263943336578746,-44.0360058468037,550.2897387809099,56.68245130082214,4.490782611098549,5.78896916362733
51801U,STARLINK-3592,5.863169735797451,0.18765525503645838,29168.540567356227,2459876.848213848,2459876.848287725,LSE,standard,1.5,7937,2022-02-25,-20.217788833553996,117.11680160463101,53.2164,35.462391147933516,121.79475435883735,880.0921599309361,10.2614022212037,-41.031143935619276,550.1701726442798,55.86093014015527,4.842342422212287,6.140528974741067
51801U,STARLINK-3592,5.912319819406326,0.22441570656440799,28260.58465278067,2459876.848361596,2459876.848435474,LSE,standard,1.5,7433,2022-02-25,-20.17644503179859,117.08307139148374,53.2164,34.28293412562218,114.82208570606872,900.8959004066289,10.260951531775497,-35.191781814173204,549.93078711461,54.50718886984513,4.840760213707516,6.138946766236296
51801U,STARLINK-3592,5.503752830129969,0.08284697640738005,41613.56301233553,2459876.848435474,2459876.848509351,LSE,standard,1.5,13187,2022-02-25,-20.155767299325014,117.06621517289183,53.2164,33.556695039017676,111.54737584913151,914.3546873883578,10.262607906846593,-32.37911961355785,549.8110093425672,53.97557348581121,4.399992799505856,5.6981793520346375
51801U,STARLINK-3592,6.225446738048367,0.12040807088509435,21390.94815878159,2459876.848509351,2459876.848583229,LSE,standard,1.5,6845,2022-02-25,-20.13508685591894,117.04936582826677,53.2164,32.75815657192733,108.42922859728391,929.7368714700546,10.265295860972873,-29.649427348054292,549.6912054031962,53.53755831227406,5.085459912845666,6.383646465374447
52559U,STARLINK-3953,5.282900579082998,0.0691027813872731,44417.59279058585,2459876.855083901,2459876.855157777,LSE,standard,1.5,14867,2022-05-13,-18.282594981806835,115.57541153270992,53.2174,44.68353084342819,75.949591039564,748.6054991250545,8.947625850336165,-11.045972765731968,549.2513245988681,72.58548209419227,4.613448961347116,5.911635513875897
52559U,STARLINK-3953,6.080653319041421,0.16457028074817778,21090.25757395131,2459876.855157777,2459876.855231638,LSE,standard,1.5,7727,2022-05-13,-18.261647421985433,115.55912801705587,53.2174,43.53064869153873,80.37196908956022,762.1647785081018,9.123673664276795,-13.254836249987894,549.3653892974933,69.71119556444765,5.3722223910454545,6.670408943574236
52559U,STARLINK-3953,6.077021247269812,0.11020635778795682,23654.44656753049,2459876.855231638,2459876.855305514,LSE,standard,1.5,7433,2022-05-13,-18.240701379082786,115.54285390852111,53.2174,42.25065827146931,84.45662875484744,778.0551938141892,9.297042885080804,-15.345578837505581,549.4795437964624,66.9530797955674,5.32378266404252,6.6219692165713
52559U,STARLINK-3953,5.37507063385892,0.06516055679486017,42579.016574471614,2459876.855305514,2459876.855379392,LSE,standard,1.5,13397,2022-05-13,-18.219748272238107,115.52658253226501,53.2174,40.87847578483797,88.20534166409979,796.1427122809514,9.467330728952223,-17.31127759370805,549.5938177353266,64.32016400353055,4.57192946122999,5.870116013758771
52559U,STARLINK-3953,5.395470080746879,0.06562896238297895,43478.68910994516,2459876.855379392,2459876.855453269,LSE,standard,1.5,13019,2022-05-13,-18.198791669184516,115.51031665389361,53.2174,39.446033335816956,91.6289557710873,816.2783513578165,9.634091618057711,-19.14728551079354,549.7081745078929,61.81940977431838,4.538092134907046,5.836278687435827
52559U,STARLINK-3953,5.488642415294928,0.06724562236312696,40303.90656425832,2459876.855453269,2459876.855527147,LSE,standard,1.5,12515,2022-05-13,-18.177832497212645,115.49405698554551,53.2174,37.980529832512694,94.74631622848814,838.3128372093136,9.796964762372,-20.85235066093383,549.8225918314853,59.454093978122756,4.573425279637593,5.871611832166374
